Timestamp(ms),Current(uA),D0-D7
164846.43,325.770,00000000
164846.44,325.319,00000000
164846.45,325.319,00000000
164846.46,325.770,00000000
164846.47,323.517,00000000
164846.48,325.319,00000000
164846.49,323.967,00000000
164846.5,324.868,00000000
164846.51,325.770,00000000
164846.52,325.319,00000000
164846.53,323.967,00000000
164846.54,323.517,00000000
164846.55,325.319,00000000
164846.56,324.418,00000000
164846.57,324.418,00000000
164846.58,325.770,00000000
164846.59,323.517,00000000
164846.6,323.967,00000000
164846.61,323.967,00000000
164846.62,323.517,00000000
164846.63,325.770,00000000
164846.64,323.517,00000000
164846.65,324.418,00000000
164846.66,322.616,00000000
164846.67,325.319,00000000
164846.68,324.418,00000000
164846.69,326.221,00000000
164846.7,326.671,00000000
164846.71,325.770,00000000
164846.72,325.770,00000000
164846.73,326.221,00000000
164846.74,323.517,00000000
164846.75,324.868,00000000
164846.76,324.868,00000000
164846.77,324.868,00000000
164846.78,323.967,00000000
164846.79,322.616,00000000
164846.8,323.517,00000000
164846.81,325.770,00000000
164846.82,325.770,00000000
164846.83,324.418,00000000
164846.84,323.517,00000000
164846.85,324.868,00000000
164846.86,325.319,00000000
164846.87,325.770,00000000
164846.88,323.517,00000000
164846.89,324.868,00000000
164846.9,325.770,00000000
164846.91,324.868,00000000
164846.92,326.671,00000000
164846.93,325.319,00000000
164846.94,326.221,00000000
164846.95,324.868,00000000
164846.96,324.418,00000000
164846.97,323.517,00000000
164846.98,323.967,00000000
164846.99,323.066,00000000
164847,323.066,00000000
164847.01,321.715,00000000
164847.02,323.066,00000000
164847.03,323.967,00000000
164847.04,320.814,00000000
164847.05,321.264,00000000
164847.06,320.814,00000000
164847.07,321.715,00000000
164847.08,322.165,00000000
164847.09,321.715,00000000
164847.1,321.264,00000000
164847.11,323.066,00000000
164847.12,323.066,00000000
164847.13,321.715,00000000
164847.14,322.616,00000000
164847.15,322.165,00000000
164847.16,321.264,00000000
164847.17,323.967,00000000
164847.18,323.967,00000000
164847.19,323.967,00000000
164847.2,323.066,00000000
164847.21,319.913,00000000
164847.22,321.715,00000000
164847.23,321.715,00000000
164847.24,319.913,00000000
164847.25,321.715,00000000
164847.26,322.616,00000000
164847.27,321.715,00000000
164847.28,322.165,00000000
164847.29,321.264,00000000
164847.3,322.165,00000000
164847.31,323.066,00000000
164847.32,323.066,00000000
164847.33,322.165,00000000
164847.34,322.165,00000000
164847.35,321.715,00000000
164847.36,322.616,00000000
164847.37,323.967,00000000
164847.38,323.066,00000000
164847.39,321.715,00000000
164847.4,324.418,00000000
164847.41,322.165,00000000
164847.42,324.418,00000000
164847.43,323.066,00000000
164847.44,323.967,00000000
164847.45,323.967,00000000
164847.46,323.517,00000000
164847.47,323.517,00000000
164847.48,323.517,00000000
164847.49,324.868,00000000
164847.5,323.066,00000000
164847.51,324.418,00000000
164847.52,324.418,00000000
164847.53,325.770,00000000
164847.54,323.967,00000000
164847.55,324.418,00000000
164847.56,324.868,00000000
164847.57,324.418,00000000
164847.58,325.770,00000000
164847.59,325.319,00000000
164847.6,323.967,00000000
164847.61,325.319,00000000
164847.62,326.221,00000000
164847.63,324.868,00000000
164847.64,324.418,00000000
164847.65,325.770,00000000
164847.66,323.517,00000000
164847.67,323.967,00000000
164847.68,324.868,00000000
164847.69,324.868,00000000
164847.7,323.967,00000000
164847.71,324.418,00000000
164847.72,322.616,00000000
164847.73,323.517,00000000
164847.74,322.616,00000000
164847.75,324.418,00000000
164847.76,323.967,00000000
164847.77,323.967,00000000
164847.78,323.967,00000000
164847.79,323.967,00000000
164847.8,322.616,00000000
164847.81,323.517,00000000
164847.82,323.066,00000000
164847.83,323.517,00000000
164847.84,323.517,00000000
164847.85,323.517,00000000
164847.86,323.967,00000000
164847.87,323.066,00000000
164847.88,322.616,00000000
164847.89,323.967,00000000
164847.9,323.967,00000000
164847.91,322.165,00000000
164847.92,322.165,00000000
