Timestamp(ms),Current(uA),D0-D7
6507.74,267.053,00000000
6507.75,267.499,00000000
6507.76,268.390,00000000
6507.77,266.608,00000000
6507.78,268.836,00000000
6507.79,266.162,00000000
6507.8,267.499,00000000
6507.81,266.162,00000000
6507.82,266.608,00000000
6507.83,265.716,00000000
6507.84,266.162,00000000
6507.85,268.390,00000000
6507.86,267.053,00000000
6507.87,265.271,00000000
6507.88,265.716,00000000
6507.89,265.716,00000000
6507.9,265.271,00000000
6507.91,265.716,00000000
6507.92,265.716,00000000
6507.93,266.608,00000000
6507.94,266.608,00000000
6507.95,266.608,00000000
6507.96,266.608,00000000
6507.97,267.499,00000000
6507.98,267.053,00000000
6507.99,266.608,00000000
6508,266.608,00000000
6508.01,264.825,00000000
6508.02,266.608,00000000
6508.03,265.271,00000000
6508.04,265.271,00000000
6508.05,266.608,00000000
6508.06,265.716,00000000
6508.07,265.716,00000000
6508.08,266.608,00000000
6508.09,264.825,00000000
6508.1,266.162,00000000
6508.11,266.608,00000000
6508.12,266.162,00000000
6508.13,266.608,00000000
6508.14,265.271,00000000
6508.15,263.934,00000000
6508.16,266.608,00000000
6508.17,266.608,00000000
6508.18,265.716,00000000
6508.19,266.608,00000000
6508.2,266.608,00000000
6508.21,266.608,00000000
6508.22,266.608,00000000
6508.23,266.608,00000000
6508.24,266.162,00000000
6508.25,268.390,00000000
6508.26,265.271,00000000
6508.27,266.162,00000000
6508.28,268.390,00000000
6508.29,268.390,00000000
6508.3,267.945,00000000
6508.31,268.390,00000000
6508.32,268.836,00000000
6508.33,267.945,00000000
6508.34,268.836,00000000
6508.35,269.282,00000000
6508.36,267.945,00000000
6508.37,268.836,00000000
6508.38,268.836,00000000
6508.39,268.836,00000000
6508.4,267.945,00000000
6508.41,269.728,00000000
6508.42,270.174,00000000
6508.43,270.174,00000000
6508.44,268.836,00000000
6508.45,269.728,00000000
6508.46,269.282,00000000
6508.47,269.282,00000000
6508.48,268.836,00000000
6508.49,268.836,00000000
6508.5,269.728,00000000
6508.51,269.282,00000000
6508.52,268.390,00000000
6508.53,271.512,00000000
6508.54,269.728,00000000
6508.55,270.174,00000000
6508.56,269.282,00000000
6508.57,267.945,00000000
6508.58,270.620,00000000
6508.59,267.499,00000000
6508.6,270.174,00000000
6508.61,270.174,00000000
6508.62,268.836,00000000
6508.63,268.390,00000000
6508.64,267.053,00000000
6508.65,267.499,00000000
6508.66,268.836,00000000
6508.67,267.945,00000000
6508.68,267.053,00000000
6508.69,268.836,00000000
6508.7,266.162,00000000
